Date,AAPL,AMZN,JPM,MSFT,NVDA,TSLA
2019-03-15,44.47500228881836,85.61799621582031,88.70714569091797,109.1178207397461,4.214741230010986,18.36199951171875
2019-03-18,44.92902374267578,87.10749816894531,89.23997497558594,110.68055725097656,4.193395137786865,17.965999603271484
2019-03-19,44.57296371459961,88.09249877929688,88.9152603149414,110.75586700439453,4.361181735992432,17.83133316040039
2019-03-20,44.962467193603516,89.8635025024414,87.01708221435547,110.63347625732422,4.328666687011719,18.239999771118164
2019-03-21,46.61845016479492,90.96299743652344,85.64339447021484,113.17525482177734,4.565452575683594,18.26799964904785
2019-03-22,45.653072357177734,88.2385025024414,83.05419158935547,110.19102478027344,4.405608177185059,17.635332107543945
2019-03-25,45.10107421875,88.71299743652344,82.36316680908203,110.76531219482422,4.313276290893555,17.3613338470459
2019-03-26,44.63508987426758,89.18800354003906,83.18738555908203,111.00064086914062,4.3899712562561035,17.851333618164062
2019-03-27,45.03654098510742,88.28500366210938,82.90433502197266,109.92742919921875,4.380789279937744,18.32200050354004
2019-03-28,45.09628677368164,88.6709976196289,83.84507751464844,110.07805633544922,4.3994035720825195,18.57466697692871
2019-03-29,45.39021682739258,89.0374984741211,84.27803039550781,111.02887725830078,4.456737518310547,18.657333374023438
2019-04-01,45.698463439941406,90.70950317382812,87.11699676513672,112.04558563232422,4.524250507354736,19.278667449951172
2019-04-02,46.36276626586914,90.6989974975586,87.53324127197266,112.20565032958984,4.542120456695557,19.058666229248047
2019-04-03,46.68058776855469,91.03500366210938,87.70806121826172,112.93992614746094,4.681610107421875,19.45400047302246
2019-04-04,46.761837005615234,90.94300079345703,88.55538940429688,112.36565399169922,4.672675609588623,17.851999282836914
2019-04-05,47.07486343383789,91.86399841308594,88.34564971923828,112.86460876464844,4.739441871643066,18.33066749572754
2019-04-08,47.81563949584961,92.49299621582031,88.63086700439453,112.90227508544922,4.760292053222656,18.213333129882812
2019-04-09,47.672264099121094,91.79199981689453,87.9765396118164,112.29035186767578,4.697494983673096,18.15399932861328
2019-04-10,47.93989181518555,92.36650085449219,88.37083435058594,113.14704132080078,4.767984390258789,18.40399932861328
2019-04-11,47.54084396362305,92.20349884033203,89.1174545288086,113.27883911132812,4.754085540771484,17.89466667175293
2019-04-12,47.52170944213867,92.15299987792969,93.29522705078125,113.86249542236328,4.716111183166504,17.84666633605957
2019-04-15,47.607749938964844,92.24349975585938,92.22982025146484,113.95661926269531,4.584314823150635,17.7586669921875
2019-04-16,47.612525939941406,93.1520004272461,93.20294189453125,113.69304656982422,4.671435832977295,18.224000930786133
2019-04-17,48.5396842956543,93.24099731445312,95.8874740600586,114.63442993164062,4.648601055145264,18.082000732421875
2019-04-18,48.71413040161133,93.08450317382812,95.18274688720703,116.14067077636719,4.624027729034424,18.21733283996582
2019-04-22,48.874237060546875,94.3655014038086,95.30023193359375,116.5078353881836,4.677888870239258,17.516666412353516
2019-04-23,49.57915496826172,96.1884994506836,95.41767883300781,118.08938598632812,4.732492923736572,17.593332290649414
2019-04-24,49.502689361572266,95.0875015258789,95.25829315185547,117.68458557128906,4.744902610778809,17.243999481201172
2019-04-25,49.05344772338867,95.11250305175781,95.30859375,121.58199310302734,4.639168739318848,16.5086669921875
2019-04-26,48.819271087646484,97.53150177001953,96.03005981445312,122.27861022949219,4.420253276824951,15.675999641418457
2019-04-29,48.89335632324219,96.92150115966797,97.41429138183594,122.16566467285156,4.451030254364014,16.097999572753906
2019-04-30,47.951847076416016,96.32599639892578,97.3555679321289,122.94701385498047,4.492480754852295,15.912667274475098
2019-05-01,50.30558395385742,95.57599639892578,96.60891723632812,120.38639831542969,4.479325294494629,15.600666999816895
2019-05-02,49.97821807861328,95.04100036621094,96.81866455078125,118.81425476074219,4.546836853027344,16.273332595825195
2019-05-03,50.59951400756836,98.12300109863281,97.41429138183594,121.34663391113281,4.5423688888549805,17.00200080871582
2019-05-06,49.818111419677734,97.52749633789062,96.55018615722656,120.64055633544922,4.463936805725098,17.022666931152344
2019-05-07,48.47517013549805,96.05000305175781,94.97305297851562,118.1646957397461,4.296647548675537,16.470666885375977
2019-05-08,48.4847297668457,95.88849639892578,94.46969604492188,118.15526580810547,4.3167524337768555,16.32266616821289
2019-05-09,47.96379852294922,94.99349975585938,94.3941879272461,118.1458740234375,4.2241716384887695,16.131999969482422
2019-05-10,47.29932403564453,94.4990005493164,94.38580322265625,119.68032836914062,4.190168857574463,15.968000411987305
2019-05-13,44.550315856933594,91.13400268554688,91.81874084472656,116.1218490600586,3.932781457901001,15.133999824523926
2019-05-14,45.255558013916016,92.00599670410156,92.54859924316406,117.42098999023438,4.021886825561523,15.487333297729492
2019-05-15,45.79768753051758,93.55750274658203,92.19625091552734,119.07453918457031,3.9608283042907715,15.463333129882812
2019-05-16,45.59619140625,95.37850189208984,93.37910461425781,121.82415008544922,3.975968837738037,15.222000122070312
2019-05-17,45.33711624145508,93.44999694824219,92.92609405517578,121.01158142089844,3.8851265907287598,14.0686674118042
2019-05-20,43.919429779052734,92.94850158691406,93.41267395019531,119.26351928710938,3.7664854526519775,13.690667152404785
2019-05-21,44.76141357421875,92.8759994506836,93.7314682006836,119.90604400634766,3.8486409187316895,13.67199993133545
2019-05-22,43.84508514404297,92.98400115966797,92.96803283691406,120.63360595703125,3.7776544094085693,12.84866714477539
2019-05-23,43.096656799316406,90.77400207519531,91.13922119140625,119.22572326660156,3.656531810760498,13.03266716003418
2019-05-24,42.93113327026367,91.16400146484375,92.03687286376953,119.28242492675781,3.6026711463928223,12.708666801452637
2019-05-28,42.75362777709961,91.82150268554688,91.03855895996094,119.20681762695312,3.5574982166290283,12.579999923706055
2019-05-29,42.54972839355469,90.95950317382812,90.78688049316406,118.05406188964844,3.483285427093506,12.657333374023438
2019-05-30,42.770416259765625,90.81600189208984,89.8137435913086,118.80050659179688,3.456697463989258,12.54800033569336
2019-05-31,41.99560546875,88.75350189208984,88.89093780517578,116.86351013183594,3.365999698638916,12.343999862670898
2019-06-03,41.57102584838867,84.6344985961914,89.31039428710938,113.23513793945312,3.3242549896240234,11.9313325881958
2019-06-04,43.091854095458984,86.47799682617188,92.06201934814453,116.37216186523438,3.553358793258667,12.90666675567627
2019-06-05,43.787498474121094,86.92500305175781,92.38921356201172,118.89500427246094,3.5106194019317627,13.105999946594238
2019-06-06,44.43037796020508,87.71800231933594,92.5905532836914,120.77536010742188,3.5727405548095703,13.729999542236328
2019-06-07,45.61298370361328,90.20149993896484,91.57544708251953,124.15800476074219,3.615480661392212,13.633333206176758
2019-06-10,46.19588851928711,93.03150177001953,92.56537628173828,125.29192352294922,3.6882872581481934,14.192000389099121
2019-06-11,46.73081588745117,93.18499755859375,92.85063171386719,124.81946563720703,3.7459354400634766,14.473333358764648
2019-06-12,46.58210754394531,92.76599884033203,91.66775512695312,124.24308776855469,3.6328742504119873,13.950667381286621
2019-06-13,46.57249069213867,93.51499938964844,91.89427185058594,125.0273208618164,3.684063196182251,14.260666847229004
2019-06-14,46.23427963256836,93.4834976196289,92.129150390625,125.15013122558594,3.5941104888916016,14.32800006866455
2019-06-17,46.510128021240234,94.30149841308594,91.62578582763672,125.52809143066406,3.6038010120391846,15.001999855041504
2019-06-18,47.603965759277344,95.06849670410156,92.8757553100586,127.71077728271484,3.7988626956939697,14.982666969299316
2019-06-19,47.464847564697266,95.43949890136719,92.20462799072266,128.21156311035156,3.8048272132873535,15.095333099365234
2019-06-20,47.84625244140625,95.90950012207031,92.43953704833984,129.40211486816406,3.82917857170105,14.641332626342773
2019-06-21,47.68313980102539,95.56500244140625,91.81035614013672,129.42105102539062,3.7710325717926025,14.790666580200195
2019-06-24,47.63516616821289,95.69499969482422,91.15599822998047,130.18643188476562,3.7933969497680664,14.909333229064941
2019-06-25,46.91312789916992,93.91349792480469,90.40098571777344,126.07615661621094,3.764075517654419,14.650667190551758
2019-06-26,47.927818298339844,94.8915023803711,91.00502014160156,126.548583984375,3.9573974609375,14.618000030517578
2019-06-27,47.91342544555664,95.21399688720703,91.30699157714844,126.75645446777344,4.0560479164123535,14.855999946594238
2019-06-28,47.476844787597656,94.68150329589844,93.79015350341797,126.57695770263672,4.08089542388916,14.897333145141602
2019-07-01,48.34760665893555,96.1094970703125,95.36734008789062,128.20211791992188,4.129103183746338,15.14466667175293
2019-07-02,48.630645751953125,96.71549987792969,95.4679946899414,129.0525360107422,4.031198501586914,14.970000267028809
2019-07-03,49.03365707397461,96.94999694824219,95.31593322753906,129.88404846191406,4.044119358062744,15.65999984741211
2019-07-05,48.990474700927734,97.14550018310547,95.8819808959961,129.50611877441406,3.981502056121826,15.539999961853027
2019-07-08,47.980594635009766,97.61599731445312,95.35816955566406,129.41160583496094,3.9064581394195557,15.355999946594238
2019-07-09,48.27324676513672,99.41500091552734,95.7636947631836,128.9391632080078,3.9089431762695312,15.337332725524902
2019-07-10,48.75060272216797,100.87049865722656,95.48490905761719,130.2525177001953,3.9772770404815674,15.928000450134277
2019-07-11,48.39557647705078,100.05349731445312,96.3973388671875,130.772216796875,4.131835460662842,15.90666675567627
2019-07-12,48.767391204833984,100.55000305175781,97.4111557006836,131.24462890625,4.164882659912109,16.338666915893555
2019-07-15,49.225563049316406,101.04949951171875,96.22837829589844,131.24462890625,4.156434535980225,16.899999618530273
2019-07-16,49.05523681640625,100.49500274658203,97.25909423828125,129.52496337890625,4.151715278625488,16.825332641601562
2019-07-17,48.779380798339844,99.60150146484375,96.30440521240234,128.75961303710938,4.217065334320068,16.99066734313965
2019-07-18,49.3335075378418,98.8949966430664,96.87890625,128.90135192871094,4.228745460510254,16.902666091918945
2019-07-19,48.59708786010742,98.22599792480469,95.92423248291016,129.09033203125,4.185508728027344,17.211999893188477
2019-07-22,49.70771789550781,99.28150177001953,96.54097747802734,130.800537109375,4.2570719718933105,17.045333862304688
2019-07-23,50.09632110595703,99.72450256347656,98.30671691894531,131.61317443847656,4.364915370941162,17.344667434692383
2019-07-24,50.055538177490234,100.04049682617188,98.70377349853516,132.96435546875,4.439462184906006,17.658666610717773
2019-07-25,49.65974044799805,98.69100189208984,97.75756072998047,132.46356201171875,4.308259963989258,15.254667282104492
2019-07-26,49.83245086669922,97.15249633789062,98.18840789794922,133.55020141601562,4.350255489349365,15.202667236328125
2019-07-29,50.297821044921875,95.62249755859375,97.87582397460938,133.25726318359375,4.344042778015137,15.718000411987305
2019-07-30,50.08191680908203,94.92649841308594,97.65618133544922,132.61477661132812,4.359698295593262,16.150667190551758
2019-07-31,51.10381317138672,93.33899688720703,98.00254821777344,128.75961303710938,4.192465782165527,16.107332229614258
2019-08-01,49.99797058105469,92.76599884033203,95.41732025146484,130.45095825195312,4.09804105758667,15.59000015258789
2019-08-02,48.94009780883789,91.16200256347656,95.40886688232422,129.3549041748047,4.005355358123779,15.62266731262207
2019-08-05,46.37819290161133,88.25650024414062,92.57015991210938,124.92339324951172,3.7469301223754883,15.221332550048828
2019-08-06,47.25615310668945,89.3915023803711,93.29674530029297,127.26671600341797,3.785694122314453,15.383333206176758
2019-08-07,47.74550247192383,89.66999816894531,91.26909637451172,127.82418823242188,3.823960542678833,15.561332702636719
2019-08-08,48.79856872558594,91.64450073242188,92.81517028808594,131.23524475097656,3.932549476623535,15.886667251586914
2019-08-09,48.39646530151367,90.37899780273438,92.71378326416016,130.12026977539062,3.8311667442321777,15.667332649230957
2019-08-12,48.27364730834961,89.24600219726562,90.9734115600586,128.3061065673828,3.7633302211761475,15.267333030700684
2019-08-13,50.31795883178711,91.21700286865234,92.37584686279297,130.9612274169922,3.877634048461914,15.666666984558105
2019-08-14,48.82024002075195,88.14800262451172,88.54025268554688,127.01739501953125,3.729039430618286,14.641332626342773
2019-08-15,48.577049255371094,88.80599975585938,88.87818908691406,126.73297119140625,3.696735143661499,14.37600040435791
2019-08-16,49.72321319580078,89.62850189208984,91.00718688964844,129.0556640625,3.964853048324585,14.662667274475098
2019-08-19,50.650264739990234,90.80599975585938,91.82672119140625,131.21719360351562,4.243655204772949,15.121999740600586
2019-08-20,50.65265655517578,90.06900024414062,90.66080474853516,130.12693786621094,4.171345233917236,15.057332992553711
2019-08-21,51.201663970947266,91.177001953125,90.9142837524414,131.57740783691406,4.254836559295654,14.722000122070312
2019-08-22,51.1583137512207,90.23300170898438,91.85205841064453,130.6199493408203,4.261050224304199,14.8100004196167
2019-08-23,48.793758392333984,87.48100280761719,89.57096099853516,126.45806884765625,4.036417007446289,14.09333324432373
2019-08-26,49.72079849243164,88.44349670410156,90.2890853881836,128.4109649658203,4.111210823059082,14.333333015441895
2019-08-27,49.159751892089844,88.09149932861328,89.33438873291016,128.6859130859375,4.020514488220215,14.272000312805176
2019-08-28,49.48964309692383,88.2125015258789,90.22994995117188,128.51528930664062,4.010066986083984,14.37266731262207
2019-08-29,50.32759094238281,89.31999969482422,92.27446746826172,130.94223022460938,4.153834819793701,14.780667304992676
2019-08-30,50.26259231567383,88.81449890136719,92.81517028808594,130.69573974609375,4.166519641876221,15.040666580200195
2019-09-03,49.53057098388672,89.49199676513672,91.71685791015625,128.9703826904297,4.083441734313965,15.000666618347168
2019-09-04,50.37093734741211,90.03099822998047,92.82362365722656,130.47769165039062,4.197611331939697,14.711999893188477
2019-09-05,51.355770111083984,92.03600311279297,94.93575286865234,132.77200317382812,4.470720291137695,15.305333137512207
2019-09-06,51.3509407043457,91.67549896240234,95.13851165771484,131.8712921142578,4.443607807159424,15.16333293914795
2019-09-09,51.57006072998047,91.56749725341797,97.49565124511719,130.37344360351562,4.489623546600342,15.452667236328125
2019-09-10,52.17927551269531,91.02749633789062,98.73757934570312,129.00823974609375,4.556283950805664,15.702667236328125
2019-09-11,53.838314056396484,91.14949798583984,99.0079345703125,129.0462188720703,4.584887981414795,16.47333335876465
2019-09-12,53.717926025390625,92.17749786376953,99.61621856689453,130.37344360351562,4.583395957946777,16.391332626342773
2019-09-13,52.67289352416992,91.96700286865234,101.57627868652344,130.18380737304688,4.5254411697387695,16.34666633605957
2019-09-16,52.949798583984375,90.39199829101562,100.67227935791016,129.24526977539062,4.4824113845825195,16.187332153320312
2019-09-17,53.14242935180664,91.12750244140625,100.17382049560547,130.2501983642578,4.503800868988037,16.319332122802734
2019-09-18,53.64086151123047,90.87300109863281,101.17919921875,131.32144165039062,4.476688385009766,16.232667922973633
2019-09-19,53.20503616333008,91.07499694824219,100.85814666748047,133.73895263671875,4.40107536315918,16.440000534057617
2019-09-20,52.42728805541992,89.70800018310547,100.4526138305664,132.1936492919922,4.29536247253418,16.041332244873047
2019-09-23,52.66566848754883,89.26499938964844,100.43572235107422,131.90919494628906,4.348840713500977,16.082000732421875
2019-09-24,52.41523742675781,87.08049774169922,99.12621307373047,130.24070739746094,4.291384220123291,14.880666732788086
2019-09-25,53.221885681152344,88.41649627685547,99.6922607421875,132.1177978515625,4.43316125869751,15.24666690826416
2019-09-26,52.947391510009766,86.99199676513672,98.87275695800781,132.28846740722656,4.411023139953613,16.17066764831543
2019-09-27,52.68975067138672,86.27249908447266,99.45569610595703,130.572509765625,4.272231101989746,16.142000198364258
2019-09-30,53.92981719970703,86.79550170898438,99.43034362792969,131.80494689941406,4.329687595367432,16.058000564575195
2019-10-01,54.0791130065918,86.78250122070312,97.62235260009766,129.94683837890625,4.327947616577148,16.312667846679688
2019-10-02,52.72346496582031,85.6614990234375,95.6792221069336,127.65258026123047,4.304069519042969,16.208667755126953
2019-10-03,53.171329498291016,86.22100067138672,95.54295349121094,129.19790649414062,4.509771347045898,15.535332679748535
2019-10-04,54.66181182861328,86.98249816894531,97.61238098144531,130.94223022460938,4.526187419891357,15.428667068481445
2019-10-07,54.673858642578125,86.63300323486328,97.39949035644531,129.99423217773438,4.584887981414795,15.847999572753906
2019-10-08,54.03335952758789,85.27549743652344,95.22785949707031,128.61956787109375,4.408287048339844,16.003332138061523
2019-10-09,54.66663360595703,86.09950256347656,95.91766357421875,131.05601501464844,4.494845390319824,16.302000045776367
2019-10-10,55.403465270996094,86.01300048828125,97.26322174072266,131.8712921142578,4.552553176879883,16.31599998474121
2019-10-11,56.87708282470703,86.59600067138672,98.90682983398438,132.42115783691406,4.626178741455078,16.525999069213867
2019-10-14,56.79521560668945,86.82150268554688,99.17084503173828,132.29795837402344,4.639609336853027,17.130666732788086
2019-10-15,56.66279220581055,88.36900329589844,102.1600341796875,134.21298217773438,4.884361267089844,17.19266700744629
2019-10-16,56.43403625488281,88.87149810791016,101.92158508300781,133.11328125,4.830635070800781,17.316667556762695
2019-10-17,56.65315246582031,89.3740005493164,102.49217224121094,132.43067932128906,4.832625389099121,17.46466636657715
2019-10-18,56.925254821777344,87.87550354003906,102.67098999023438,130.26919555664062,4.738106727600098,17.1299991607666
2019-10-21,57.91248321533203,89.28299713134766,105.21732330322266,131.2361297607422,4.875408172607422,16.899999618530273
2019-10-22,57.780052185058594,88.2864990234375,106.27332305908203,129.28317260742188,4.865459442138672,17.038667678833008
2019-10-23,58.555397033691406,88.1084976196289,106.55438995361328,130.10797119140625,4.852524280548096,16.978666305541992
2019-10-24,58.651710510253906,89.03900146484375,106.47772216796875,132.66769409179688,4.896550178527832,19.978666305541992
2019-10-25,59.37408447265625,88.06649780273438,107.329345703125,133.41659545898438,5.087577819824219,21.875333786010742
2019-10-28,59.96883773803711,88.85399627685547,107.73812866210938,136.69680786132812,5.14354133605957,21.847333908081055
2019-10-29,58.581886291503906,88.135498046875,107.67001342773438,135.40750122070312,5.047281742095947,21.08133316040039
2019-10-30,58.57466125488281,88.99949645996094,107.07386016845703,137.09495544433594,5.049272060394287,21.000667572021484
2019-10-31,59.89899826049805,88.83300018310547,106.38404083251953,135.91941833496094,5.000023365020752,20.994667053222656
2019-11-01,61.5989875793457,89.5719985961914,108.83671569824219,136.25123596191406,5.039073944091797,20.887332916259766
2019-11-04,62.0035285949707,90.23300170898438,109.70536804199219,137.03807067871094,5.235820770263672,21.1646671295166
2019-11-05,61.91443634033203,90.08550262451172,109.94381713867188,136.95277404785156,5.213682174682617,21.148000717163086
2019-11-06,61.94089889526367,89.78849792480469,110.1141357421875,136.5735626220703,5.164435386657715,21.77199935913086
2019-11-07,62.655784606933594,89.41000366210938,110.71025085449219,136.76315307617188,5.182094573974609,22.369333267211914
2019-11-08,62.82725524902344,89.29399871826172,111.03388214111328,138.37486267089844,5.168165683746338,22.47599983215332
2019-11-11,63.324790954589844,88.5824966430664,110.64215087890625,138.5170135498047,5.178114891052246,23.006000518798828
2019-11-12,63.266815185546875,88.9000015258789,109.9948959350586,139.4271240234375,5.213682174682617,23.32866668701172
2019-11-13,63.873016357421875,87.65550231933594,109.41580963134766,139.65464782714844,5.1878156661987305,23.073999404907227
2019-11-14,63.4310417175293,87.7300033569336,109.51802062988281,140.36569213867188,5.218160629272461,23.290000915527344
2019-11-15,64.18458557128906,86.97450256347656,110.30998229980469,142.17645263671875,5.0788702964782715,23.47800064086914
2019-11-18,64.50818634033203,87.62650299072266,111.2382583618164,142.5271759033203,5.280095100402832,23.332666397094727
2019-11-19,64.31257629394531,87.6395034790039,111.20420837402344,142.57460021972656,5.173388481140137,23.968000411987305
2019-11-20,63.56386947631836,87.27649688720703,110.39517211914062,142.32728576660156,5.252735137939453,23.481332778930664
2019-11-21,63.27889633178711,86.7354965209961,110.65064239501953,142.19412231445312,5.2278618812561035,23.655332565307617
2019-11-22,63.223350524902344,87.28600311279297,111.3830337524414,142.2987518310547,5.2455220222473145,22.202667236328125
2019-11-25,64.33187866210938,88.69200134277344,111.97918701171875,143.85877990722656,5.502213954925537,22.422666549682617
2019-11-26,63.82954406738281,89.84700012207031,112.13246154785156,144.61981201171875,5.397497177124023,21.92799949645996
2019-11-27,64.68692016601562,90.92549896240234,112.46458435058594,144.8957061767578,5.432344436645508,22.086000442504883
2019-11-29,64.5444107055664,90.04000091552734,112.20911407470703,144.00152587890625,5.395007610321045,21.996000289916992
2019-12-02,63.79815673828125,89.08000183105469,111.96214294433594,142.26071166992188,5.2085700035095215,22.32466697692871
2019-12-03,62.660621643066406,88.49800109863281,110.52290344238281,142.03236389160156,5.1689934730529785,22.413333892822266
2019-12-04,63.21368408203125,88.03450012207031,112.70304107666016,142.54605102539062,5.212801456451416,22.20199966430664
2019-12-05,64.1410903930664,87.02400207519531,113.31621551513672,142.62217712402344,5.195875644683838,22.024667739868164
2019-12-06,65.38005065917969,87.58000183105469,115.0024185180664,144.35345458984375,5.281252861022949,22.392667770385742
2019-12-09,64.46471405029297,87.47550201416016,114.46589660644531,143.98245239257812,5.281252861022949,22.635332107543945
2019-12-10,64.84149932861328,86.96050262451172,114.54254150390625,143.76368713378906,5.326308250427246,23.256000518798828
2019-12-11,65.3945541381836,87.43599700927734,114.27001190185547,144.30587768554688,5.4099440574646,23.51333236694336
2019-12-12,65.56118774414062,88.0165023803711,117.54024505615234,145.77084350585938,5.577463626861572,23.978666305541992
2019-12-13,66.45237731933594,88.0469970703125,116.50975036621094,146.99798583984375,5.575472831726074,23.892667770385742
2019-12-16,67.58989715576172,88.46050262451172,116.96114349365234,147.94923400878906,5.604345798492432,25.433332443237305
2019-12-17,67.72272491455078,89.53299713134766,117.67646789550781,147.150146484375,5.682506084442139,25.266000747680664
2019-12-18,67.56092071533203,89.20149993896484,117.5572509765625,146.8457489013672,5.712874889373779,26.209999084472656
2019-12-19,67.6285400390625,89.61399841308594,116.96966552734375,148.1204833984375,5.860978603363037,26.93600082397461
2019-12-20,67.48847198486328,89.32499694824219,116.87596130371094,149.73757934570312,5.958305358886719,27.03933334350586
2019-12-23,68.58977508544922,89.6500015258789,116.84192657470703,149.73757934570312,5.944614887237549,27.947999954223633
2019-12-24,68.65499114990234,89.46050262451172,117.16552734375,149.70904541015625,5.939635753631592,28.350000381469727
2019-12-26,70.01712799072266,93.4384994506836,118.40887451171875,150.93618774414062,5.953824996948242,28.729333877563477
2019-12-27,69.99054718017578,93.48999786376953,118.49404907226562,151.21206665039062,5.896075248718262,28.691999435424805
2019-12-30,70.40592956542969,92.34449768066406,118.05973052978516,149.90882873535156,5.782820701599121,27.64666748046875
2019-12-31,70.92037963867188,92.39199829101562,118.71544647216797,150.01345825195312,5.856995105743408,27.8886661529541
